group,names,scores,logfoldchanges,pvals,pvals_adj
12,C10orf10,14.9510975,,1.53202328265231e-50,1.5875888939402176e-49
12,TCF21,14.933978,,1.9808752439415317e-50,2.042139426743847e-49
12,PTGIS,14.91151,,2.7740433097018145e-50,2.8451726253351943e-49
12,ADAMTS1,14.849645,,6.993805731622456e-50,7.100310387433965e-49
12,SCN7A,14.799483,,1.4761120444896984e-49,1.4910222671613116e-48
12,GSTP1,14.740748,1.0030879,3.5285439409648406e-49,3.5462753175526034e-48
12,LAMA2,14.705971,,5.901825427225417e-49,5.901825427225416e-48
12,MAP1B,14.654733,,1.2565050573726418e-48,1.2502537884304894e-47
12,HES1,14.514796,,9.764745349538857e-48,9.668064702513719e-47
12,MT1E,14.446891,,2.622609551344703e-47,2.5838517747238448e-46
12,GPC3,14.432905,,3.2125659642508235e-47,3.1495744747557094e-46
12,HSPB6,14.421717,,3.778261471868056e-47,3.686108753042006e-46
12,SLIT3,14.419935,,3.877071073882902e-47,3.7641466736727204e-46
12,TMEM45A,14.300648,,2.167811534085007e-46,2.0945038976666734e-45
12,RHOBTB3,14.289428,,2.5469362688844054e-46,2.4489771816196208e-45
12,FTL,14.16504,,1.5078056746732138e-45,1.4428762437064247e-44
12,WISP2,14.054004,,7.279958445275675e-45,6.933293757405405e-44
12,TUBA1B,13.946092,,3.3232370752562716e-44,3.1499877490580775e-43
12,PPP1R14A,13.917262,,4.97600368492323e-44,4.67230392950538e-43
12,ATF3,13.889864,,7.297376485592482e-44,6.819978023918207e-43
12,GAS1,13.875445,,8.923661625956624e-44,8.301080582285232e-43
12,PLAT,13.842898,,1.4042844704860501e-43,1.3002633985981946e-42
12,COL4A1,13.828177,,1.7233183639996964e-43,1.5883118562209182e-42
12,MAFB,13.791343,,2.8736156459469647e-43,2.636344629309142e-42
12,SRPX,13.649411,,2.0351521997760248e-42,1.855986016161816e-41
12,FAM3C,13.617704,,3.142939086869924e-42,2.844288766398121e-41
12,CES1,13.597377,,4.15055579209432e-42,3.7224715624164304e-41
12,PRDX4,13.545259,,8.45147798844201e-42,7.545962489680365e-41
12,CTSL,13.500482,-0.7593451,1.5535630067927524e-41,1.380944894926891e-40
12,MOXD1,13.473842,,2.2295819242340415e-41,1.9730813488796827e-40
12,CYP1B1,13.408463,,5.394531235724026e-41,4.752890956585045e-40
12,GPNMB,13.269415,,3.48288782141442e-40,3.055164755626684e-39
12,AXL,13.261194,,3.886577128758998e-40,3.3943905054663735e-39
12,MFAP2,13.253254,,4.320564772426069e-40,3.757012845587886e-39
12,GADD45A,13.14585,,1.7977253499858105e-39,1.5497632327463883e-38
12,CAMK2N1,13.050982,,6.273339185921493e-39,5.384840502936904e-38
12,ECM1,13.05012,,6.344707811304191e-39,5.422827189148881e-38
12,TMEM119,13.035518,,7.684319934157603e-39,6.539846752474556e-38
12,GGT5,13.022686,,9.0916189872555e-39,7.704761853606356e-38
12,MARCKS,12.965146,,1.92863491426326e-38,1.6275400120365065e-37
12,RND3,12.900462,,4.474057100311817e-38,3.759711849001527e-37
12,S100A16,12.8946495,,4.824493484795239e-38,4.037233041669656e-37
12,ID4,12.829567,,1.1198847122456608e-37,9.332372602047174e-37
12,SOD2,12.827536,,1.149627014401897e-37,9.54047314856346e-37
12,DAB2,12.681913,,7.449123446157973e-37,6.156300368725598e-36
12,ALDH2,12.679594,1.7595636,7.672827682147632e-37,6.315084512055664e-36
12,FTH1,12.64455,,1.1990817372693949e-36,9.828538830077008e-36
12,FIBIN,12.643534,,1.2146926601254885e-36,9.915858450003987e-36
12,HSPA5,12.600472,,2.0988252288278993e-36,1.7063619746568289e-35
12,ITGBL1,12.494859,,7.963783095519273e-36,6.448407364792933e-35
12,G0S2,12.351967,,4.753512242522172e-35,3.833477614937235e-34
12,SCARA5,12.295441,,9.58323631350709e-35,7.697378565065936e-34
12,IL1R1,12.264968,,1.3966739095384094e-34,1.1173391276307275e-33
12,CPXM1,12.182947,,3.8318244674868345e-34,3.053246587638912e-33
12,NME4,12.039188,,2.2112125886091175e-33,1.7479941411929782e-32
12,ITM2C,12.020691,,2.7664893539542683e-33,2.178338073979739e-32
12,AK1,11.932238,,8.038343966269127e-33,6.304583502956179e-32
12,CD9,11.8619375,,1.866059707608747e-32,1.4578591465693334e-31
12,HEXB,11.816492,,3.208020464476708e-32,2.4868375693617893e-31
12,CTTN,11.693727,,1.3723023725058093e-31,1.0596929517419376e-30
12,CSRP2,11.654461,,2.177531361586108e-31,1.675024124297006e-30
12,TPPP3,11.637153,,2.667736244316948e-31,2.044242332809922e-30
12,NID1,11.565093,,6.192421434799202e-31,4.7270392632054976e-30
12,FAM229B,11.330499,,9.267540826260289e-30,7.047559563696037e-29
12,NPC2,11.324396,3.9485743,9.936134526043135e-30,7.527374640941768e-29
12,ADM,11.316303,,1.0897075732384923e-29,8.224208099913149e-29
12,ID1,11.29133,,1.448276564631283e-29,1.08892974784307e-28
12,PLEKHH2,11.204441,,3.877942131239677e-29,2.883228350364072e-28
12,SSR4,11.167565,,5.876989889957095e-29,4.353325844412663e-28
12,MT1M,11.062793,,1.9008421100879803e-28,1.3976780221235149e-27
12,CD34,11.059046,,1.9819476144328555e-28,1.451976274309784e-27
12,STEAP1,11.033478,,2.6347635972066405e-28,1.9231851074501024e-27
12,C16orf89,11.022719,,2.9695006763129922e-28,2.1596368555003577e-27
12,PFN2,10.832503,,2.4146249570605453e-27,1.7497282297540183e-26
12,ASPN,10.812665,,2.99831245991382e-27,2.1648465414540214e-26
12,FSTL3,10.69375,,1.0887693177935439e-26,7.83287278988161e-26
12,CKB,10.581097,,3.646642841966707e-26,2.6118214564266984e-25
12,FHL2,10.549491,,5.1073071004387145e-26,3.635094021664565e-25
12,C1QTNF3,10.519739,,7.006712588158331e-26,4.969299707913711e-25
12,EMC4,10.4438305,,1.5637060968075144e-25,1.105092647920505e-24
12,FAP,10.397325,,2.549916376871119e-25,1.7957157583599433e-24
12,HERPUD1,10.373195,,3.2836115171462735e-25,2.3042887839622975e-24
12,IFT57,10.292478,,7.619003616409107e-25,5.327974556929446e-24
12,SULF1,10.208982,,1.8075057672365644e-24,1.2595859005132853e-23
12,H1F0,10.172274,,2.6368115370279166e-24,1.824783070607555e-23
12,SELENBP1,10.165916,,2.814624750854541e-24,1.9411205178307178e-23
12,KDELR3,10.16025,,2.983124352788249e-24,2.05025728713969e-23
12,MXRA5,10.131011,,4.024661526814551e-24,2.756617484119556e-23
12,CAV2,10.1251335,,4.27395634165435e-24,2.9173763424261777e-23
12,PLK2,10.022318,,1.2161719572510424e-23,8.245233608481644e-23
12,ANXA1,9.964437,,2.181074245397548e-23,1.4736988144578028e-22
12,CREG1,9.932743,,2.998891079203811e-23,2.0194552721911187e-22
12,MAP1A,9.791887,,1.2199727020136292e-22,8.160352521830295e-22
12,BCHE,9.782526,,1.3382810207563868e-22,8.921873471709246e-22
12,PRSS23,9.775075,,1.4405090394240458e-22,9.571488634046817e-22
12,C1orf54,9.7660475,,1.5747589268968584e-22,1.042886706554211e-21
12,DLC1,9.740182,,2.0319112953846687e-22,1.3411955745113325e-21
12,C2orf40,9.680136,,3.662278616867237e-22,2.40939382688634e-21
12,C8orf4,9.677468,,3.75908591438371e-22,2.464974370087679e-21
12,IGFBP2,9.643076,,5.258792260982825e-22,3.4371191248253755e-21
12,LEPR,9.638235,,5.512781846419786e-22,3.591388825029176e-21
12,ZFAS1,9.618181,0.93958884,6.700566196868121e-22,4.351017010953325e-21
12,RSPO3,9.589051,,8.88985007763594e-22,5.753948270314525e-21
12,CHCHD2,9.558763,1.5095907,1.1917309215565178e-21,7.688586590687212e-21
12,LARP6,9.534414,,1.507341611178422e-21,9.69351518442715e-21
12,IGF2,9.532543,,1.5347684053686606e-21,9.838259008773465e-21
12,TBX2,9.502878,,2.0416697222193338e-21,1.304581292152929e-20
12,EPAS1,9.477916,,2.5941363361801812e-21,1.6523161376943828e-20
12,PGF,9.47455,,2.679118469929746e-21,1.7010275999553943e-20
12,GRN,9.417212,7.154639,4.6322617147533544e-21,2.9318112118692117e-20
12,OSR1,9.394187,,5.766117198317259e-21,3.637928831745904e-20
12,SEC61G,9.324289,,1.1172967667430425e-20,7.027023690207814e-20
12,LOX,9.320731,,1.155415840599228e-20,7.243986461437166e-20
12,RRAD,9.284329,,1.627285549188835e-20,1.0170534682430218e-19
12,SEPT4,9.280645,,1.6845565227220488e-20,1.0495679269296254e-19
12,MDFI,9.27944,,1.703724923615292e-20,1.0582142382703678e-19
12,CPXM2,9.272485,,1.818594558613052e-20,1.1260647421752645e-19
12,GLUL,9.239029,5.9829116,2.4874378343558764e-20,1.5354554533060966e-19
12,UGDH,9.224042,,2.8610674155319917e-20,1.7606568710966103e-19
12,FMO3,9.113813,,7.953579936054762e-20,4.849743863448025e-19
12,LIMCH1,9.067071,,1.222596265769857e-19,7.432196144497611e-19
12,ASPH,9.061888,,1.2821210211379923e-19,7.7704304311393465e-19
12,MTUS1,9.059551,,1.3098780871732916e-19,7.914671221590885e-19
12,ETV1,9.054541,,1.3714379964626576e-19,8.261674677485889e-19
12,NFKBIA,8.994517,,2.3727294668706876e-19,1.4250627428652778e-18
12,RGS16,8.977983,,2.7577541598370577e-19,1.6513497963096153e-18
12,ITGA1,8.968324,,3.0105993441888335e-19,1.7973727427993034e-18
12,SFRP1,8.954015,,3.427827071584646e-19,2.0403732568956226e-18
12,TNFSF13B,8.874993,,6.993784870317578e-19,4.13169474899002e-18
12,CTNNAL1,8.874843,,7.003222599538084e-19,4.13169474899002e-18
12,HSD11B1,8.858721,,8.09381024160026e-19,4.7610648480001524e-18
12,MFAP5,8.797099,,1.40398280823302e-18,8.234503274093959e-18
12,TCEAL7,8.79562,,1.4226023700605727e-18,8.319312105617384e-18
12,BMP1,8.773707,,1.7287867931879547e-18,1.0080389464652796e-17
12,PHLDA1,8.742788,,2.2742586247445388e-18,1.3184107969533558e-17
12,SERPINE2,8.703485,,3.218458339580489e-18,1.8603805431101094e-17
12,PLOD2,8.629077,,6.184914688692865e-18,3.564792327776868e-17
12,COL15A1,8.599664,,7.99496856966058e-18,4.594809522793437e-17
12,VCAM1,8.577964,,9.656697905432191e-18,5.533924301107273e-17
12,SEMA3B,8.531572,,1.4437211326496656e-17,8.249835043712375e-17
12,THBS1,8.338017,,7.554623102529297e-17,4.2923994900734645e-16
12,PMEPA1,8.331489,,7.98319352826574e-17,4.523055823380022e-16
12,PTN,8.329087,,8.146786858152947e-17,4.602704439634434e-16
12,MGST1,8.308588,3.3806,9.684738534388526e-17,5.45619072359917e-16
12,PDLIM4,8.293347,,1.1010563975621378e-16,6.185710098663696e-16
12,PDPN,8.194501,,2.5163463049334056e-16,1.4018642367317024e-15
12,ARPC1A,8.132972,,4.1889191338519984e-16,2.3207308220786694e-15
12,CXCL14,8.12065,,4.636933833992944e-16,2.5618418972336706e-15
12,CYB5A,8.115893,3.2973268,4.822247776113356e-16,2.6568858270597005e-15
12,AKR1C1,8.114431,,4.88066212828048e-16,2.6816824880661976e-15
12,BACE2,8.107268,,5.177063723052935e-16,2.8367472455084574e-15
12,FSCN1,8.08817,,6.056770066360362e-16,3.3006921342563282e-15
12,NTM,8.043782,,8.710697994247418e-16,4.734074996873597e-15
12,PHGDH,7.939473,,2.030418705407996e-15,1.0975236245448626e-14
12,NDUFA4L2,7.8906603,,3.005918765748789e-15,1.6160853579294564e-14
12,C1QTNF1,7.8240714,,5.114170964325202e-15,2.7421828226944782e-14
12,SLC9A3R2,7.822854,,5.16390222489135e-15,2.7614450400488503e-14
12,MEDAG,7.8190074,,5.324153660245472e-15,2.839548618797585e-14
12,QPRT,7.8033543,,6.028293411076707e-15,3.206539048445057e-14
12,PCOLCE2,7.751339,,9.092866836418318e-15,4.811040654189586e-14
12,PDK4,7.7268624,,1.102298120576462e-14,5.816876625733308e-14
12,SCGB1A1,7.7121243,0.76239616,1.2374035642120819e-14,6.512650337958326e-14
12,RAMP1,7.672085,,1.6922330560309172e-14,8.883113155017938e-14
12,SPTSSA,7.62951,0.60004973,2.35647450459276e-14,1.2305349893434776e-13
12,TNFRSF12A,7.6259394,,2.4226354496580362e-14,1.2617892966968938e-13
12,MT1X,7.623383,,2.4711211368283165e-14,1.2836992918588657e-13
12,NDRG1,7.597495,-0.8405717,3.0191755391200245e-14,1.5643396575751423e-13
12,CLDN11,7.586088,,3.297076015877778e-14,1.7039152536836062e-13
12,SDPR,7.53591,,4.849402388985098e-14,2.499691953085102e-13
12,APOE,7.5126076,2.3898942,5.79610415705055e-14,2.980002137301054e-13
12,IFI27,7.507318,,6.035089763001719e-14,3.094917827180368e-13
12,IL6,7.4735723,,7.804647295280156e-14,3.9921469541074967e-13
12,ARHGAP29,7.4374056,,1.0268178500475824e-13,5.23886658187542e-13
12,ICAM1,7.408995,,1.272597687420971e-13,6.476324109012575e-13
12,BMP4,7.3969955,,1.3930028559267121e-13,7.071080486937624e-13
12,PLXDC1,7.3720684,,1.6800053401099713e-13,8.50635615245555e-13
12,BAMBI,7.3237133,,2.4120176034167705e-13,1.2181907087963486e-12
12,SFTPC,7.3081355,3.2445297,2.7087461093277625e-13,1.3646076117520213e-12
12,ARMCX2,7.253731,,4.05446146030874e-13,2.0323115089266867e-12
12,FLRT2,7.1747327,,7.244848463766118e-13,3.622424231883059e-12
12,CYP27A1,7.158552,1.5747439,8.153346003523319e-13,4.066506734924349e-12
12,COL12A1,7.060694,,1.656727663254389e-12,8.242426185345218e-12
12,MARCKSL1,7.0398245,,1.924819666991105e-12,9.552454923032778e-12
12,FKBP11,6.9693,,3.1852255466252812e-12,1.572950887222361e-11
12,LRRC17,6.840913,,7.869004295498512e-12,3.8763567958120746e-11
12,GADD45G,6.8319464,,8.37701653449785e-12,4.116470041522285e-11
12,C2,6.830346,,8.470993333026733e-12,4.1524477122680063e-11
12,CTSB,6.7943273,3.8277545,1.0881910367934206e-11,5.3082489599679056e-11
12,KCNJ8,6.793221,,1.096572196769656e-11,5.336117745837742e-11
12,EDIL3,6.7742057,,1.250916307272498e-11,6.072409258604359e-11
12,PTGES,6.7648563,,1.3344134220084289e-11,6.462050469774475e-11
12,TP53I3,6.7625494,,1.3558429421560746e-11,6.549965904135626e-11
12,APCDD1,6.741813,,1.5642228563416245e-11,7.538423404056022e-11
12,GPM6B,6.722853,,1.7819985789412167e-11,8.567300860294312e-11
12,UCHL1,6.6951256,,2.1548639938379952e-11,1.0335079107136668e-10
12,CADM3,6.6543694,,2.845176543643851e-11,1.361328489781747e-10
12,FILIP1,6.6437106,,3.05883199697795e-11,1.4600630057173985e-10
12,PLBD1,6.6280093,,3.4024427682920254e-11,1.6202108420438217e-10
12,EGFL6,6.591513,,4.353656944756469e-11,2.068245579456755e-10
12,S100A4,6.588354,4.543628,4.4472865321130276e-11,2.1077187355985913e-10
12,WNT2,6.544354,,5.975314771126207e-11,2.8252079296105e-10
12,ERRFI1,6.475199,,9.468697819129034e-11,4.4453980371497813e-10
12,GDF10,6.4205256,,1.358046677096706e-10,6.360874365792534e-10
12,INHBA,6.414498,,1.4128784462642068e-10,6.596062203742978e-10
12,POSTN,6.4142847,,1.4148553427028686e-10,6.596062203742978e-10
12,F3,6.3994985,,1.5588805103655023e-10,7.250607024955825e-10
12,S100A10,6.388167,5.170133,1.6788612332380486e-10,7.790539365373776e-10
12,TNFAIP6,6.3789487,,1.7830802881710015e-10,8.255001334125007e-10
12,XBP1,6.350843,,2.1413808038793587e-10,9.890904405909277e-10
12,GJA1,6.322951,,2.566151862051758e-10,1.1825584617750035e-09
12,CILP,6.317574,,2.657010075197636e-10,1.221613827677074e-09
12,DDIT3,6.3056493,,2.8698819394251543e-10,1.3134471118650592e-09
12,EPDR1,6.297782,,3.019352556464904e-10,1.3786997974725589e-09
12,MMP11,6.2939205,,3.095462667211114e-10,1.4102335613718058e-09
12,PAPPA,6.27843,,3.420091154814703e-10,1.5510617482152848e-09
12,CETN2,6.2718287,,3.5683267628243717e-10,1.614627494490666e-09
12,BNIP3,6.2417455,,4.32715314608478e-10,1.9535680117764245e-09
12,PYCR1,6.224284,,4.837598767409034e-10,2.1790985438779432e-09
12,SLC38A5,6.209302,,5.322052853345964e-10,2.391933866672343e-09
12,LGMN,6.2052712,1.5381076,5.460266688176604e-10,2.4485500843841273e-09
12,IGFBP3,6.17428,,6.646557572255914e-10,2.973851262754324e-09
12,MT1A,6.13975,,8.265143942305485e-10,3.681578593454559e-09
12,PLA2G2A,6.113695,,9.735025755848822e-10,4.326678113710588e-09
12,FAM162B,6.0204268,,1.7395778529805125e-09,7.697247137081913e-09
12,RAMP2,5.979891,,2.2328749978215825e-09,9.85816776080169e-09
12,SERPINE1,5.975352,,2.295944065202248e-09,1.0114291036133251e-08
12,CREB3L1,5.929422,,3.04002960748886e-09,1.3362767505445537e-08
12,NOVA1,5.9051147,,3.524012990226656e-09,1.5456197325555508e-08
12,CNP,5.894739,,3.752734514667221e-09,1.6423345797230727e-08
12,CSF1,5.8892393,,3.879774700993408e-09,1.6942247602591302e-08
12,PI16,5.8617997,,4.578775395032115e-09,1.9907719108835282e-08
12,LAPTM4B,5.8571806,,4.707908293500074e-09,2.0424764830802923e-08
12,COL10A1,5.8285766,,5.590213193516542e-09,2.4200057114790223e-08
12,NOTCH3,5.8181334,,5.950843272732999e-09,2.570558649128725e-08
12,LAYN,5.7262645,,1.0266625155056349e-08,4.425269463386357e-08
12,S1PR3,5.703264,,1.1753450361029315e-08,5.055247467109383e-08
12,TMEM100,5.682816,,1.324948723065693e-08,5.686475206290527e-08
12,ALDH1A3,5.6781898,,1.361276490031045e-08,5.829877901631884e-08
12,CKS1B,5.6690416,,1.4359850582260416e-08,6.136688283017272e-08
12,CRABP2,5.591455,,2.2517437243594453e-08,9.581888188763597e-08
12,AKR1B1,5.569954,0.7185797,2.548069705118433e-08,1.0796905530162852e-07
12,LURAP1L,5.54662,,2.9124520684539477e-08,1.2314807900439526e-07
12,TUSC3,5.5137625,,3.512428563167814e-08,1.482037368425238e-07
12,PXDN,5.470152,,4.496503760609094e-08,1.889287294373569e-07
12,RHOJ,5.397809,,6.745969226046417e-08,2.822581266128208e-07
12,MMP19,5.3900695,,7.043041973074435e-08,2.9407273374005994e-07
12,FIGF,5.381023,,7.406370768450853e-08,3.085987820187856e-07
12,UBE2S,5.3463063,,8.976716029075099e-08,3.732522257411684e-07
12,TCN2,5.3165236,,1.0576858052311395e-07,4.388737781042073e-07
12,GPRC5A,5.2510967,,1.511962408790746e-07,6.222067525887844e-07
12,ADAMTS4,5.2109284,,1.8789781923195408e-07,7.716542884269162e-07
12,HIST1H4C,5.1123877,,3.1811194415929375e-07,1.2957716666366345e-06
12,HOXB-AS3,5.0864077,,3.6490888213845534e-07,1.4803605766265937e-06
12,NES,5.078804,,3.798180007773791e-07,1.5377246995035592e-06
12,CCDC3,5.043797,,4.5638329310166174e-07,1.8402552141196037e-06
12,JAM2,5.004975,,5.586932714854011e-07,2.248262661913083e-06
12,KITLG,4.9896417,,6.049143548942072e-07,2.429374919253844e-06
12,CXCL2,4.9110723,3.3830414,9.057966525262813e-07,3.6159547007037177e-06
12,MORN2,4.905669,,9.310937180215982e-07,3.70953672518565e-06
12,CCND1,4.8915606,1.2483814,1.000395063293376e-06,3.97771396935736e-06
12,GOLM1,4.8829837,,1.0449241445078029e-06,4.1465243829674715e-06
12,AKR1C3,4.8573503,,1.1896712590715233e-06,4.711569342857518e-06
12,LDB2,4.8440237,,1.2723577038849411e-06,5.0290818335373165e-06
12,HAS1,4.838853,,1.3059068559745043e-06,5.1413655747027725e-06
12,EGFR,4.8232317,,1.4125088186952856e-06,5.550132882889137e-06
12,PCNA,4.803909,,1.5559778477202984e-06,6.1018739126286215e-06
12,IL33,4.784206,,1.7166464682782652e-06,6.705650266711973e-06
12,H2AFZ,4.7701845,2.1201568,1.840571012725551e-06,7.1339961733548486e-06
12,FBXO32,4.7321467,,2.2215768020298214e-06,8.56098960319777e-06
12,HSPA2,4.7295785,,2.2498666047129432e-06,8.653333095049781e-06
12,SFTA1P,4.690381,,2.726969898520329e-06,1.044816053072923e-05
12,HES4,4.678732,,2.8865443554986787e-06,1.103841053727984e-05
12,SRPX2,4.6419334,,3.4516388339832243e-06,1.3174194022836734e-05
12,LOXL2,4.611918,,3.989701073885422e-06,1.5191893507765218e-05
12,CA3,4.611618,,3.995467992542253e-06,1.5191893507765218e-05
12,PRRX2,4.610766,,4.01188216200651e-06,1.5225359248601556e-05
12,COL5A3,4.6099524,,4.0276105073033025e-06,1.5256100406451903e-05
12,TCEA3,4.602961,,4.165258127485007e-06,1.5747667778771292e-05
12,ANGPTL4,4.6001434,,4.22200162217342e-06,1.5932081593107246e-05
12,HSPH1,4.594365,,4.340690562335509e-06,1.6349116995613967e-05
12,FST,4.5585976,,5.149628568403488e-06,1.932318412158907e-05
12,IGHA1,4.550483,1.1077989,5.352283651819516e-06,2.0046006186589948e-05
12,PLAU,4.5255203,,6.024715740701506e-06,2.2480282614557856e-05
12,EPHA3,4.517381,,6.260907771489431e-06,2.3318092258806073e-05
12,RGS5,4.492118,,7.051832892969924e-06,2.6214992167174438e-05
12,ROBO2,4.4830594,,7.358043564567033e-06,2.7302573523439823e-05
12,INSR,4.4573116,,8.299382075228221e-06,3.062502610785321e-05
12,CCL19,4.4295864,,9.441392410144314e-06,3.4711001507883506e-05
12,LRRC32,4.416311,,1.0039964654566245e-05,3.684390698923393e-05
12,SNCG,4.4142146,,1.013774019832008e-05,3.713457948102593e-05
12,WFDC1,4.400704,,1.0790019783177538e-05,3.945162626390324e-05
12,IFI6,4.356527,,1.3214237584710275e-05,4.813929903355291e-05
12,FOXS1,4.327686,,1.506842684108458e-05,5.469483426890954e-05
12,PLAUR,4.297271,6.2671785,1.7291382579533633e-05,6.264993688236822e-05
12,DCBLD2,4.2917175,,1.7729634041656674e-05,6.412164210364077e-05
12,RASD1,4.2788634,,1.878502687687525e-05,6.78159815049648e-05
12,MGLL,4.2618256,,2.027635978909993e-05,7.306796320396372e-05
12,EFHD1,4.2560062,,2.081110471112353e-05,7.486008888893357e-05
12,FGFR4,4.2143755,,2.5047001948949366e-05,8.92941245951849e-05
12,MYH11,4.211299,,2.5390652515242315e-05,9.035819400442104e-05
12,RCAN1,4.206077,,2.5984144408087614e-05,9.230601921167893e-05
12,CLDND1,4.17933,,2.9236927449589007e-05,0.00010367704769357805
12,ISYNA1,4.1437855,,3.416193897770844e-05,0.00012050066658803683
12,HIP1,4.1262007,,3.688052678638932e-05,0.0001296327830804546
12,LRIG3,4.125719,,3.6957818816973215e-05,0.0001296765572525376
12,METRN,4.1251407,,3.7050850201092416e-05,0.00012977530718421163
12,ITGA11,4.088342,,4.344672221424626e-05,0.00015164649987520513
12,VWA1,4.0726748,,4.647631911021049e-05,0.00016193839411223168
12,OMG,4.053417,,5.0474852079370364e-05,0.00017525990305336934
12,SHISA3,4.0483336,,5.1583583567283795e-05,0.00017879924979994385
12,SLC25A37,4.03653,,5.42476287363791e-05,0.00018770805791134637
12,CTSD,4.0138736,6.5450053,5.9730328279744025e-05,0.00020632237747752688
12,GJA5,3.991813,,6.557007755440784e-05,0.00022610371570485463
12,HYAL2,3.947849,,7.885652186888274e-05,0.00026959494656028285
12,RBP5,3.9281607,,8.559801708065917e-05,0.0002921434030056627
12,DIO2,3.880602,,0.00010419831905448304,0.00035261698495594936
12,PALMD,3.85781,,0.0001144075046521509,0.0003858600494170351
12,TINAGL1,3.85697,,0.00011480123048499444,0.0003865361295791059
12,CYB5D2,3.8444085,,0.00012084354113231297,0.0004061967769153377
12,MYOC,3.8391821,,0.0001234448736848977,0.00041424454256677084
12,RDH10,3.8371947,,0.00012444786202606123,0.00041621358537144226
12,CCT2,3.8195736,,0.00013368254501053273,0.0004463524040418455
12,ALDH1A2,3.798854,,0.00014536663937936658,0.0004845554645978886
12,TSPAN6,3.7764134,,0.00015910287668254838,0.000528580985656307
12,CH25H,3.721781,,0.00019782262541996384,0.0006539590922974011
12,CCDC74A,3.7194328,,0.00019967070072692214,0.0006589792103198751
12,CNN1,3.6752605,,0.00023760679049519303,0.0007777636350088152
12,TNFAIP2,3.6655872,,0.000246771824229919,0.0008064438700324149
12,AGT,3.6617453,,0.0002505028631478319,0.0008173013479537746
12,NTHL1,3.6503844,,0.00026184803051788744,0.0008529251808400243
12,GGH,3.6068223,,0.00030996971164826023,0.0010047640572066782
12,DIRAS3,3.6043024,,0.00031299257244765157,0.0010129209464325294
12,ENPP2,3.6020632,,0.0003157017274188018,0.0010200378914985517
12,TMEM54,3.5666928,,0.0003615147298420366,0.0011642986468342563
12,PSMD1,3.5363653,,0.00040567344989214676,0.001302322471563874
12,CDH6,3.5329542,,0.0004109434719842207,0.0013171265127699381
12,PROCR,3.5074925,,0.0004523512216371784,0.0014452115707258096
12,FNDC1,3.4788423,,0.0005035847249720242,0.0016063308611547822
12,BAIAP2,3.435372,,0.0005917404858999483,0.001878541225079201
12,ACTG2,3.4317362,,0.0005997306787519554,0.0019008896315434402
12,CCL26,3.3465123,,0.0008183507821098924,0.0025734301324210453
12,CCL21,3.309302,,0.0009352882279349081,0.0029319380186047274
12,HIGD1B,3.3001225,,0.0009664261056975361,0.0030248078425587984
12,LRRN3,3.2979898,,0.0009737965417225645,0.003043114192883014
12,IFIT1,3.2723367,,0.0010666246143769683,0.0033280019169328184
12,SLPI,3.2535684,,0.0011396531637857708,0.0035392955397073626
12,HOXB6,3.2336936,,0.0012220047123394358,0.0037891618987269324
12,TFPI2,3.22578,,0.0012562986056153806,0.0038894693672302805
12,COMP,3.2202485,,0.0012807950012614833,0.003953070991547788
12,LAMP5,3.2163439,,0.0012983518688540023,0.004001084341614799
12,PTPN13,3.190555,,0.0014199975469221047,0.004369223221298783
12,COX4I2,3.1817725,,0.0014637675910220843,0.004490084635037068
12,AKR1C2,3.1609538,1.1606436,0.001572535079525432,0.004801633830612006
12,SUSD2,3.1566253,,0.001596062998746821,0.004866045727886649
12,TWIST1,3.1473925,,0.0016473372625131228,0.00501472530445395
12,TTLL7,3.1412146,,0.0016824873792271094,0.0051139434019061075
12,GPRC5B,3.1405852,,0.0016861069635923087,0.0051171683265320445
12,PRG4,3.1244795,,0.0017811987118412343,0.005381264990456901
12,BASP1,3.1079745,,0.001883742292589865,0.005673922568041762
12,FAIM2,3.095798,,0.001962839878763492,0.005894414050340817
12,NCOA7,3.091259,-0.82209665,0.001993096501552323,0.005976301353979978
12,SCRG1,3.0842195,,0.002040870185384061,0.0061103897765989856
12,ATP1A2,3.0473847,,0.002308421076573109,0.006880539721529386
12,PCDH9,3.0438333,,0.002335844989080675,0.006951919610359152
12,MNS1,3.0070808,,0.0026376956896541253,0.007815394636012222
12,TBC1D17,2.9590428,,0.0030859634475491476,0.009103137013419313
12,GREM1,2.928025,,0.0034112251797991824,0.010033015234703476
12,TNNT3,2.9007695,,0.003722477120764624,0.010900372242356146
12,ATP1B2,2.8441422,,0.0044531164291079514,0.012926317646176928
12,RHOD,2.8408911,,0.004498767045188007,0.013039904478805818
12,CPVL,2.8398478,1.0516026,0.004513507009498089,0.013063696120110244
12,SYT11,2.8301888,,0.004652054460707819,0.013445244106091964
12,LAMC3,2.8271942,,0.004695783063099301,0.013552043472148056
12,RGS4,2.8155575,,0.00486926787633539,0.013972074250603702
12,COL11A1,2.8114011,,0.004932626392449472,0.01413359997836525
12,SUGCT,2.7994301,,0.005119288146087772,0.014626537560250777
12,HILPDA,2.7916667,,0.005243733412568325,0.014960723003048005
12,AHNAK2,2.7771976,,0.005482982432752494,0.015598812041970113
12,ZNF385D,2.7702234,,0.005601786377687148,0.015914165845702127
12,PLN,2.7677395,,0.005644653227395911,0.01601320064509478
