names,scores,logfoldchanges,pvals,pvals_adj
LINC00687,0.0,0.0,1.0,1.0
AP000721.4,0.0,0.0,1.0,1.0
PANX3,0.0,0.0,1.0,1.0
AP000696.2,0.0,0.0,1.0,1.0
PANDAR,0.0,0.0,1.0,1.0
AP000695.6,0.0,0.0,1.0,1.0
AP000688.29,0.0,0.0,1.0,1.0
LINC00862,0.0,0.0,1.0,1.0
AP000857.3,0.0,0.0,1.0,1.0
LINC00858,0.0,0.0,1.0,1.0
LINC00853,0.0,0.0,1.0,1.0
LINC00850,0.0,0.0,1.0,1.0
LINC00845,0.0,0.0,1.0,1.0
LINC00844,0.0,0.0,1.0,1.0
LINC00841,0.0,0.0,1.0,1.0
PALMD,0.0,0.0,1.0,1.0
PALM3,0.0,0.0,1.0,1.0
PALM2-AKAP2,0.0,0.0,1.0,1.0
PAK7,0.0,0.0,1.0,1.0
AP000797.4,0.0,0.0,1.0,1.0
LINC00840,0.0,0.0,1.0,1.0
LINC00838,0.0,0.0,1.0,1.0
LINC00836,0.0,0.0,1.0,1.0
TRH,0.0,0.0,1.0,1.0
TRGVB,0.0,0.0,1.0,1.0
LINC00881,0.0,0.0,1.0,1.0
LINC00871,0.0,0.0,1.0,1.0
LINC00870,0.0,0.0,1.0,1.0
LINC00868,0.0,0.0,1.0,1.0
LINC00867,0.0,0.0,1.0,1.0
LINC00866,0.0,0.0,1.0,1.0
PAH,0.0,0.0,1.0,1.0
PAGE4,0.0,0.0,1.0,1.0
PAGE3,0.0,0.0,1.0,1.0
PAGE2B,0.0,0.0,1.0,1.0
PAGE2,0.0,0.0,1.0,1.0
PAGE1,0.0,0.0,1.0,1.0
TRGVA,0.0,0.0,1.0,1.0
TRGV9,0.0,0.0,1.0,1.0
LINC00906,0.0,0.0,1.0,1.0
LINC00901,0.0,0.0,1.0,1.0
LINC00900,0.0,0.0,1.0,1.0
LINC00898,0.0,0.0,1.0,1.0
LINC00896,0.0,0.0,1.0,1.0
TRIL,0.0,0.0,1.0,1.0
TRHR,0.0,0.0,1.0,1.0
PADI6,0.0,0.0,1.0,1.0
PADI3,0.0,0.0,1.0,1.0
PADI2,0.0,0.0,1.0,1.0
PADI1,0.0,0.0,1.0,1.0
PACRG-AS3,0.0,0.0,1.0,1.0
PACRG-AS1,0.0,0.0,1.0,1.0
PACRG,0.0,0.0,1.0,1.0
LINC00890,0.0,0.0,1.0,1.0
TRHDE,0.0,0.0,1.0,1.0
LINC00930,0.0,0.0,1.0,1.0
LINC00929,0.0,0.0,1.0,1.0
LINC00927,0.0,0.0,1.0,1.0
LINC00923,0.0,0.0,1.0,1.0
PACERR,0.0,0.0,1.0,1.0
PABPC5-AS1,0.0,0.0,1.0,1.0
PABPC5,0.0,0.0,1.0,1.0
PABPC4L,0.0,0.0,1.0,1.0
PABPC1L2B,0.0,0.0,1.0,1.0
PABPC1L2A,0.0,0.0,1.0,1.0
TRIM10,0.0,0.0,1.0,1.0
LINC00919,0.0,0.0,1.0,1.0
LINC00917,0.0,0.0,1.0,1.0
LINC00911,0.0,0.0,1.0,1.0
LINC00908,0.0,0.0,1.0,1.0
LINC00907,0.0,0.0,1.0,1.0
TRGV11,0.0,0.0,1.0,1.0
P4HA2-AS1,0.0,0.0,1.0,1.0
TRGV10,0.0,0.0,1.0,1.0
TRGV1,0.0,0.0,1.0,1.0
P3H2-AS1,0.0,0.0,1.0,1.0
P3H2,0.0,0.0,1.0,1.0
TREX1,0.0,0.0,1.0,1.0
P2RY4,0.0,0.0,1.0,1.0
P2RY2,0.0,0.0,1.0,1.0
LINC00942,0.0,0.0,1.0,1.0
LINC00941,0.0,0.0,1.0,1.0
LINC00940,0.0,0.0,1.0,1.0
LINC00939,0.0,0.0,1.0,1.0
TRIM15,0.0,0.0,1.0,1.0
LINC00935,0.0,0.0,1.0,1.0
LINC00934,0.0,0.0,1.0,1.0
LINC00977,0.0,0.0,1.0,1.0
LINC00976,0.0,0.0,1.0,1.0
LINC00973,0.0,0.0,1.0,1.0
LINC00972,0.0,0.0,1.0,1.0
LINC00970,0.0,0.0,1.0,1.0
LINC00967,0.0,0.0,1.0,1.0
LINC00964,0.0,0.0,1.0,1.0
LINC00961,0.0,0.0,1.0,1.0
LINC00960,0.0,0.0,1.0,1.0
LINC00951,0.0,0.0,1.0,1.0
TRGV3,0.0,0.0,1.0,1.0
LINC00943,0.0,0.0,1.0,1.0
P2RX6,0.0,0.0,1.0,1.0
P2RX3,0.0,0.0,1.0,1.0
P2RX2,0.0,0.0,1.0,1.0
TRGV2,0.0,0.0,1.0,1.0
OTUB2,0.0,0.0,1.0,1.0
TRGV8,0.0,0.0,1.0,1.0
OXGR1,0.0,0.0,1.0,1.0
TRGV7,0.0,0.0,1.0,1.0
OVOL3,0.0,0.0,1.0,1.0
OVOL2,0.0,0.0,1.0,1.0
OVOL1-AS1,0.0,0.0,1.0,1.0
OVCH2,0.0,0.0,1.0,1.0
TRGV6,0.0,0.0,1.0,1.0
OVCH1,0.0,0.0,1.0,1.0
TRGV4,0.0,0.0,1.0,1.0
LINC00997,0.0,0.0,1.0,1.0
LINC00994,0.0,0.0,1.0,1.0
LINC00993,0.0,0.0,1.0,1.0
LINC00989,0.0,0.0,1.0,1.0
LINC00982,0.0,0.0,1.0,1.0
LINC01021,0.0,0.0,1.0,1.0
LINC01019,0.0,0.0,1.0,1.0
LINC01018,0.0,0.0,1.0,1.0
LINC01017,0.0,0.0,1.0,1.0
LINC01016,0.0,0.0,1.0,1.0
TRDN,0.0,0.0,1.0,1.0
LINC01010,0.0,0.0,1.0,1.0
LINC01007,0.0,0.0,1.0,1.0
LINC01005,0.0,0.0,1.0,1.0
OVCA2,0.0,0.0,1.0,1.0
OVAAL,0.0,0.0,1.0,1.0
OTX2-AS1,0.0,0.0,1.0,1.0
OTX2,0.0,0.0,1.0,1.0
OTX1,0.0,0.0,1.0,1.0
TRBVB,0.0,0.0,1.0,1.0
TRBV8-2,0.0,0.0,1.0,1.0
AP000892.4,0.0,0.0,1.0,1.0
OSMR-AS1,0.0,0.0,1.0,1.0
TREML4,0.0,0.0,1.0,1.0
OTP,0.0,0.0,1.0,1.0
OTOS,0.0,0.0,1.0,1.0
OTOR,0.0,0.0,1.0,1.0
OTOP3,0.0,0.0,1.0,1.0
OTOP2,0.0,0.0,1.0,1.0
OTOGL,0.0,0.0,1.0,1.0
TREH,0.0,0.0,1.0,1.0
TRDV3,0.0,0.0,1.0,1.0
OTC,0.0,0.0,1.0,1.0
TRDV2,0.0,0.0,1.0,1.0
OSTM1-AS1,0.0,0.0,1.0,1.0
LINC01028,0.0,0.0,1.0,1.0
LINC01022,0.0,0.0,1.0,1.0
LINC01067,0.0,0.0,1.0,1.0
OSBPL5,0.0,0.0,1.0,1.0
OSBP2,0.0,0.0,1.0,1.0
LINC01058,0.0,0.0,1.0,1.0
LINC01055,0.0,0.0,1.0,1.0
LINC01054,0.0,0.0,1.0,1.0
LINC01050,0.0,0.0,1.0,1.0
LINC01048,0.0,0.0,1.0,1.0
LINC01047,0.0,0.0,1.0,1.0
LINC01046,0.0,0.0,1.0,1.0
LINC01036,0.0,0.0,1.0,1.0
LINC01034,0.0,0.0,1.0,1.0
LINC01032,0.0,0.0,1.0,1.0
LINC01031,0.0,0.0,1.0,1.0
LINC01030,0.0,0.0,1.0,1.0
AP000962.2,0.0,0.0,1.0,1.0
OR9Q1,0.0,0.0,1.0,1.0
OR9A2,0.0,0.0,1.0,1.0
OR8S1,0.0,0.0,1.0,1.0
LINC01093,0.0,0.0,1.0,1.0
LINC01091,0.0,0.0,1.0,1.0
LINC01090,0.0,0.0,1.0,1.0
AP000997.1,0.0,0.0,1.0,1.0
LINC01087,0.0,0.0,1.0,1.0
LINC01085,0.0,0.0,1.0,1.0
LINC01082,0.0,0.0,1.0,1.0
LINC01080,0.0,0.0,1.0,1.0
LINC01077,0.0,0.0,1.0,1.0
LINC01076,0.0,0.0,1.0,1.0
LINC01072,0.0,0.0,1.0,1.0
LINC01070,0.0,0.0,1.0,1.0
LINC01068,0.0,0.0,1.0,1.0
LINC01111,0.0,0.0,1.0,1.0
LINC01109,0.0,0.0,1.0,1.0
LINC01108,0.0,0.0,1.0,1.0
LINC01107,0.0,0.0,1.0,1.0
AP001057.1,0.0,0.0,1.0,1.0
LINC01102,0.0,0.0,1.0,1.0
LINC01100,0.0,0.0,1.0,1.0
LINC01099,0.0,0.0,1.0,1.0
LINC01098,0.0,0.0,1.0,1.0
LINC01097,0.0,0.0,1.0,1.0
LINC01096,0.0,0.0,1.0,1.0
LINC01095,0.0,0.0,1.0,1.0
ORM2,0.0,0.0,1.0,1.0
ORM1,0.0,0.0,1.0,1.0
AP001048.4,0.0,0.0,1.0,1.0
AP000997.2,0.0,0.0,1.0,1.0
OR8D2,0.0,0.0,1.0,1.0
OR8B3,0.0,0.0,1.0,1.0
OR8B12,0.0,0.0,1.0,1.0
OR8A1,0.0,0.0,1.0,1.0
OR7E24,0.0,0.0,1.0,1.0
OR7D2,0.0,0.0,1.0,1.0
OR7C1,0.0,0.0,1.0,1.0
OR7A5,0.0,0.0,1.0,1.0
OR6K3,0.0,0.0,1.0,1.0
OR6K2,0.0,0.0,1.0,1.0
OR6C76,0.0,0.0,1.0,1.0
OR6C70,0.0,0.0,1.0,1.0
OR5P3,0.0,0.0,1.0,1.0
OR5P2,0.0,0.0,1.0,1.0
LINC01115,0.0,0.0,1.0,1.0
LINC01114,0.0,0.0,1.0,1.0
OR5M11,0.0,0.0,1.0,1.0
OR5B21,0.0,0.0,1.0,1.0
OR5B12,0.0,0.0,1.0,1.0
OR5AU1,0.0,0.0,1.0,1.0
OR5AN1,0.0,0.0,1.0,1.0
OR5A1,0.0,0.0,1.0,1.0
OR56B1,0.0,0.0,1.0,1.0
OR56A5,0.0,0.0,1.0,1.0
OR56A3,0.0,0.0,1.0,1.0
OR52N5,0.0,0.0,1.0,1.0
OR52K2,0.0,0.0,1.0,1.0
OR52K1,0.0,0.0,1.0,1.0
OR52I1,0.0,0.0,1.0,1.0
OR52H1,0.0,0.0,1.0,1.0
OR8G5,0.0,0.0,1.0,1.0
OR8G1,0.0,0.0,1.0,1.0
OR51I1,0.0,0.0,1.0,1.0
OR51E2,0.0,0.0,1.0,1.0
OR51E1,0.0,0.0,1.0,1.0
OR51B6,0.0,0.0,1.0,1.0
OR51B5,0.0,0.0,1.0,1.0
OR51B4,0.0,0.0,1.0,1.0
OR51B2,0.0,0.0,1.0,1.0
OR4N2,0.0,0.0,1.0,1.0
OR4M1,0.0,0.0,1.0,1.0
OR4K17,0.0,0.0,1.0,1.0
OR4F3,0.0,0.0,1.0,1.0
OR4F21,0.0,0.0,1.0,1.0
OR4D10,0.0,0.0,1.0,1.0
OR4C6,0.0,0.0,1.0,1.0
OR4B1,0.0,0.0,1.0,1.0
OR4A47,0.0,0.0,1.0,1.0
OR10H2,0.0,0.0,1.0,1.0
OR3A3,0.0,0.0,1.0,1.0
OR2W3,0.0,0.0,1.0,1.0
OR2V1,0.0,0.0,1.0,1.0
OR2T8,0.0,0.0,1.0,1.0
OR2T10,0.0,0.0,1.0,1.0
OR2L8,0.0,0.0,1.0,1.0
OR2L2,0.0,0.0,1.0,1.0
OR2K2,0.0,0.0,1.0,1.0
OR2D3,0.0,0.0,1.0,1.0
OR2C3,0.0,0.0,1.0,1.0
OR2C1,0.0,0.0,1.0,1.0
OR2B6,0.0,0.0,1.0,1.0
OR2B11,0.0,0.0,1.0,1.0
OR2AT4,0.0,0.0,1.0,1.0
OR2AK2,0.0,0.0,1.0,1.0
OPN1MW3,0.0,0.0,1.0,1.0
OPN1MW,0.0,0.0,1.0,1.0
OR2AE1,0.0,0.0,1.0,1.0
OR2A7,0.0,0.0,1.0,1.0
OR1Q1,0.0,0.0,1.0,1.0
OR1N2,0.0,0.0,1.0,1.0
OR1J4,0.0,0.0,1.0,1.0
TRBV5-6,0.0,0.0,1.0,1.0
OR1D5,0.0,0.0,1.0,1.0
OR14I1,0.0,0.0,1.0,1.0
OR13G1,0.0,0.0,1.0,1.0
OR13C5,0.0,0.0,1.0,1.0
TRBV5-5,0.0,0.0,1.0,1.0
OR11H1,0.0,0.0,1.0,1.0
OR10V1,0.0,0.0,1.0,1.0
OR10P1,0.0,0.0,1.0,1.0
LINC01127,0.0,0.0,1.0,1.0
LINC01124,0.0,0.0,1.0,1.0
LINC01123,0.0,0.0,1.0,1.0
LINC01120,0.0,0.0,1.0,1.0
LINC01117,0.0,0.0,1.0,1.0
OR10H1,0.0,0.0,1.0,1.0
OR10G3,0.0,0.0,1.0,1.0
OR10G2,0.0,0.0,1.0,1.0
OR10AD1,0.0,0.0,1.0,1.0
OPTC,0.0,0.0,1.0,1.0
OPRM1,0.0,0.0,1.0,1.0
OPRK1,0.0,0.0,1.0,1.0
TRBV6-1,0.0,0.0,1.0,1.0
OPN5,0.0,0.0,1.0,1.0
OPN4,0.0,0.0,1.0,1.0
OPN1SW,0.0,0.0,1.0,1.0
OIT3,0.0,0.0,1.0,1.0
TRBV7-4,0.0,0.0,1.0,1.0
OPN1LW,0.0,0.0,1.0,1.0
OPLAH,0.0,0.0,1.0,1.0
OPCML,0.0,0.0,1.0,1.0
OPALIN,0.0,0.0,1.0,1.0
TRBV7-3,0.0,0.0,1.0,1.0
OPA1-AS1,0.0,0.0,1.0,1.0
TRBV7-2,0.0,0.0,1.0,1.0
TRBV7-1,0.0,0.0,1.0,1.0
ONECUT1,0.0,0.0,1.0,1.0
TRBV6-8,0.0,0.0,1.0,1.0
OMD,0.0,0.0,1.0,1.0
TRBV6-6,0.0,0.0,1.0,1.0
TRBV6-4,0.0,0.0,1.0,1.0
LINC01132,0.0,0.0,1.0,1.0
TRBV21OR9-2,0.0,0.0,1.0,1.0
LINC01144,0.0,0.0,1.0,1.0
LINC01143,0.0,0.0,1.0,1.0
LINC01142,0.0,0.0,1.0,1.0
LINC01139,0.0,0.0,1.0,1.0
OLIG3,0.0,0.0,1.0,1.0
OLIG2,0.0,0.0,1.0,1.0
OLIG1,0.0,0.0,1.0,1.0
OLFML3,0.0,0.0,1.0,1.0
TRBV8-1,0.0,0.0,1.0,1.0
TRBV7-9,0.0,0.0,1.0,1.0
OLFM4,0.0,0.0,1.0,1.0
OLFM3,0.0,0.0,1.0,1.0
TRBV7-7,0.0,0.0,1.0,1.0
OLFM1,0.0,0.0,1.0,1.0
TRBV7-6,0.0,0.0,1.0,1.0
OGFRP1,0.0,0.0,1.0,1.0
TRBV23-1,0.0,0.0,1.0,1.0
OGFR-AS1,0.0,0.0,1.0,1.0
OGDHL,0.0,0.0,1.0,1.0
TRBV22-1,0.0,0.0,1.0,1.0
OFCC1,0.0,0.0,1.0,1.0
ODF4,0.0,0.0,1.0,1.0
ODF3L2,0.0,0.0,1.0,1.0
LINC01163,0.0,0.0,1.0,1.0
LINC01162,0.0,0.0,1.0,1.0
LINC01160,0.0,0.0,1.0,1.0
LINC01154,0.0,0.0,1.0,1.0
LINC01153,0.0,0.0,1.0,1.0
LINC01151,0.0,0.0,1.0,1.0
LINC01150,0.0,0.0,1.0,1.0
LINC01149,0.0,0.0,1.0,1.0
LINC01181,0.0,0.0,1.0,1.0
LINC01179,0.0,0.0,1.0,1.0
TRBV25-1,0.0,0.0,1.0,1.0
LINC01170,0.0,0.0,1.0,1.0
LINC01169,0.0,0.0,1.0,1.0
LINC01168,0.0,0.0,1.0,1.0
LINC01167,0.0,0.0,1.0,1.0
LINC01166,0.0,0.0,1.0,1.0
LINC01165,0.0,0.0,1.0,1.0
ODF2-AS1,0.0,0.0,1.0,1.0
ODF1,0.0,0.0,1.0,1.0
ODAM,0.0,0.0,1.0,1.0
OCSTAMP,0.0,0.0,1.0,1.0
TRBV24-1,0.0,0.0,1.0,1.0
OCM2,0.0,0.0,1.0,1.0
OCLM,0.0,0.0,1.0,1.0
TRBV30,0.0,0.0,1.0,1.0
LINC01203,0.0,0.0,1.0,1.0
LINC01202,0.0,0.0,1.0,1.0
LINC01198,0.0,0.0,1.0,1.0
LINC01197,0.0,0.0,1.0,1.0
TRBV3-1,0.0,0.0,1.0,1.0
OCIAD1-AS1,0.0,0.0,1.0,1.0
OCA2,0.0,0.0,1.0,1.0
TRBV28,0.0,0.0,1.0,1.0
OBP2B,0.0,0.0,1.0,1.0
OBP2A,0.0,0.0,1.0,1.0
TRBV26OR9-2,0.0,0.0,1.0,1.0
LINC01187,0.0,0.0,1.0,1.0
LINC01185,0.0,0.0,1.0,1.0
LINC01183,0.0,0.0,1.0,1.0
LINC01182,0.0,0.0,1.0,1.0
NUTM2F,0.0,0.0,1.0,1.0
NUTM2D,0.0,0.0,1.0,1.0
NYX,0.0,0.0,1.0,1.0
NYAP2,0.0,0.0,1.0,1.0
NYAP1,0.0,0.0,1.0,1.0
TRBV5-4,0.0,0.0,1.0,1.0
NXPH3,0.0,0.0,1.0,1.0
NXPH2,0.0,0.0,1.0,1.0
NXPH1,0.0,0.0,1.0,1.0
NXPE4,0.0,0.0,1.0,1.0
LINC01214,0.0,0.0,1.0,1.0
LINC01213,0.0,0.0,1.0,1.0
TRBV4-1,0.0,0.0,1.0,1.0
LINC01208,0.0,0.0,1.0,1.0
LINC01206,0.0,0.0,1.0,1.0
LINC01205,0.0,0.0,1.0,1.0
LINC01227,0.0,0.0,1.0,1.0
LINC01226,0.0,0.0,1.0,1.0
LINC01224,0.0,0.0,1.0,1.0
AP001063.1,0.0,0.0,1.0,1.0
LINC01221,0.0,0.0,1.0,1.0
LINC01219,0.0,0.0,1.0,1.0
NXPE2,0.0,0.0,1.0,1.0
NXPE1,0.0,0.0,1.0,1.0
NXNL2,0.0,0.0,1.0,1.0
NXNL1,0.0,0.0,1.0,1.0
AP001062.9,0.0,0.0,1.0,1.0
NXF5,0.0,0.0,1.0,1.0
NXF3,0.0,0.0,1.0,1.0
NXF2B,0.0,0.0,1.0,1.0
NWD2,0.0,0.0,1.0,1.0
NUTM2G,0.0,0.0,1.0,1.0
AP001171.1,0.0,0.0,1.0,1.0
LINC01249,0.0,0.0,1.0,1.0
LINC01248,0.0,0.0,1.0,1.0
LINC01247,0.0,0.0,1.0,1.0
LINC01243,0.0,0.0,1.0,1.0
NUTM2B,0.0,0.0,1.0,1.0
NUTM2A,0.0,0.0,1.0,1.0
NUTM1,0.0,0.0,1.0,1.0
AP001136.2,0.0,0.0,1.0,1.0
LINC01242,0.0,0.0,1.0,1.0
LINC01241,0.0,0.0,1.0,1.0
LINC01239,0.0,0.0,1.0,1.0
LINC01233,0.0,0.0,1.0,1.0
LINC01230,0.0,0.0,1.0,1.0
LINC01229,0.0,0.0,1.0,1.0
LINC01228,0.0,0.0,1.0,1.0
LINC01280,0.0,0.0,1.0,1.0
LINC01276,0.0,0.0,1.0,1.0
LINC01271,0.0,0.0,1.0,1.0
LINC01270,0.0,0.0,1.0,1.0
AP001439.2,0.0,0.0,1.0,1.0
LINC01267,0.0,0.0,1.0,1.0
AP001434.2,0.0,0.0,1.0,1.0
AP001257.1,0.0,0.0,1.0,1.0
AP001172.2,0.0,0.0,1.0,1.0
LINC01265,0.0,0.0,1.0,1.0
LINC01264,0.0,0.0,1.0,1.0
LINC01262,0.0,0.0,1.0,1.0
LINC01259,0.0,0.0,1.0,1.0
LINC01258,0.0,0.0,1.0,1.0
LINC01257,0.0,0.0,1.0,1.0
LINC01254,0.0,0.0,1.0,1.0
LINC01307,0.0,0.0,1.0,1.0
LINC01305,0.0,0.0,1.0,1.0
LINC01304,0.0,0.0,1.0,1.0
LINC01301,0.0,0.0,1.0,1.0
LINC01300,0.0,0.0,1.0,1.0
LINC01299,0.0,0.0,1.0,1.0
LINC01297.1,0.0,0.0,1.0,1.0
LINC01293,0.0,0.0,1.0,1.0
LINC01291,0.0,0.0,1.0,1.0
LINC01290,0.0,0.0,1.0,1.0
TRBV11-3,0.0,0.0,1.0,1.0
LINC01289,0.0,0.0,1.0,1.0
LINC01287,0.0,0.0,1.0,1.0
LINC01284,0.0,0.0,1.0,1.0
LINC01282,0.0,0.0,1.0,1.0
TRBV11-1,0.0,0.0,1.0,1.0
LINC01338,0.0,0.0,1.0,1.0
LINC01336,0.0,0.0,1.0,1.0
LINC01332,0.0,0.0,1.0,1.0
LINC01331,0.0,0.0,1.0,1.0
LINC01330,0.0,0.0,1.0,1.0
LINC01326,0.0,0.0,1.0,1.0
LINC01324,0.0,0.0,1.0,1.0
LINC01322,0.0,0.0,1.0,1.0
LINC01318,0.0,0.0,1.0,1.0
TRBV12-2,0.0,0.0,1.0,1.0
TRBV12-1,0.0,0.0,1.0,1.0
NUDT11,0.0,0.0,1.0,1.0
NUDT10,0.0,0.0,1.0,1.0
LINC01312,0.0,0.0,1.0,1.0
LINC01310,0.0,0.0,1.0,1.0
LINC01309,0.0,0.0,1.0,1.0
TRBV13,0.0,0.0,1.0,1.0
LINC01356,0.0,0.0,1.0,1.0
LINC01354,0.0,0.0,1.0,1.0
LINC01352,0.0,0.0,1.0,1.0
LINC01350,0.0,0.0,1.0,1.0
LINC01349,0.0,0.0,1.0,1.0
LINC01348,0.0,0.0,1.0,1.0
LINC01347,0.0,0.0,1.0,1.0
TRBV12-5,0.0,0.0,1.0,1.0
NUCB1-AS1,0.0,0.0,1.0,1.0
NUAK1,0.0,0.0,1.0,1.0
NTSR2,0.0,0.0,1.0,1.0
NTSR1,0.0,0.0,1.0,1.0
TRBV12-3,0.0,0.0,1.0,1.0
LINC01344,0.0,0.0,1.0,1.0
LINC01340,0.0,0.0,1.0,1.0
TRAV8-3,0.0,0.0,1.0,1.0
TRAV8-1,0.0,0.0,1.0,1.0
TRAV5,0.0,0.0,1.0,1.0
TRBV2,0.0,0.0,1.0,1.0
TRBV18,0.0,0.0,1.0,1.0
TRBV16,0.0,0.0,1.0,1.0
TRBV15,0.0,0.0,1.0,1.0
NTN3,0.0,0.0,1.0,1.0
NTN1,0.0,0.0,1.0,1.0
NTM-AS1,0.0,0.0,1.0,1.0
NTF4,0.0,0.0,1.0,1.0
NTF3,0.0,0.0,1.0,1.0
LINC01364,0.0,0.0,1.0,1.0
LINC01363,0.0,0.0,1.0,1.0
LINC01362,0.0,0.0,1.0,1.0
LINC01361,0.0,0.0,1.0,1.0
TRAV8-5,0.0,0.0,1.0,1.0
LINC01397,0.0,0.0,1.0,1.0
LINC01396,0.0,0.0,1.0,1.0
LINC01395,0.0,0.0,1.0,1.0
LINC01394,0.0,0.0,1.0,1.0
LINC01393,0.0,0.0,1.0,1.0
LINC01392,0.0,0.0,1.0,1.0
LINC01391,0.0,0.0,1.0,1.0
LINC01389,0.0,0.0,1.0,1.0
LINC01388,0.0,0.0,1.0,1.0
LINC01385,0.0,0.0,1.0,1.0
LINC01381,0.0,0.0,1.0,1.0
LINC01378,0.0,0.0,1.0,1.0
LINC01366,0.0,0.0,1.0,1.0
TRAV8-4,0.0,0.0,1.0,1.0
NT5C1A,0.0,0.0,1.0,1.0
LINC01433,0.0,0.0,1.0,1.0
TRBV1,0.0,0.0,1.0,1.0
LINC01429,0.0,0.0,1.0,1.0
LINC01427,0.0,0.0,1.0,1.0
TRAV9-2,0.0,0.0,1.0,1.0
LINC01425,0.0,0.0,1.0,1.0
LINC01423,0.0,0.0,1.0,1.0
TRAV9-1,0.0,0.0,1.0,1.0
LINC01419,0.0,0.0,1.0,1.0
LINC01416,0.0,0.0,1.0,1.0
TRAV8-6,0.0,0.0,1.0,1.0
LINC01413,0.0,0.0,1.0,1.0
LINC01412,0.0,0.0,1.0,1.0
LINC01405,0.0,0.0,1.0,1.0
LINC01402,0.0,0.0,1.0,1.0
LINC01399,0.0,0.0,1.0,1.0
TRAV26-2,0.0,0.0,1.0,1.0
TRBV10-3,0.0,0.0,1.0,1.0
TRBV10-2,0.0,0.0,1.0,1.0
NRXN3,0.0,0.0,1.0,1.0
NRXN1,0.0,0.0,1.0,1.0
NRSN1,0.0,0.0,1.0,1.0
TRBV10-1,0.0,0.0,1.0,1.0
LINC01449,0.0,0.0,1.0,1.0
LINC01448,0.0,0.0,1.0,1.0
LINC01447,0.0,0.0,1.0,1.0
LINC01446,0.0,0.0,1.0,1.0
LINC01445,0.0,0.0,1.0,1.0
LINC01444,0.0,0.0,1.0,1.0
LINC01443,0.0,0.0,1.0,1.0
LINC01441,0.0,0.0,1.0,1.0
LINC01438,0.0,0.0,1.0,1.0
TRAV27,0.0,0.0,1.0,1.0
LINC01479,0.0,0.0,1.0,1.0
LINC01478,0.0,0.0,1.0,1.0
LINC01477,0.0,0.0,1.0,1.0
LINC01476,0.0,0.0,1.0,1.0
LINC01475,0.0,0.0,1.0,1.0
LINC01474,0.0,0.0,1.0,1.0
LINC01471,0.0,0.0,1.0,1.0
LINC01470,0.0,0.0,1.0,1.0
LINC01468,0.0,0.0,1.0,1.0
LINC01467,0.0,0.0,1.0,1.0
LINC01460,0.0,0.0,1.0,1.0
LINC01456,0.0,0.0,1.0,1.0
LINC01455,0.0,0.0,1.0,1.0
LINC01451,0.0,0.0,1.0,1.0
NRG3,0.0,0.0,1.0,1.0
LINC01498,0.0,0.0,1.0,1.0
LINC01497,0.0,0.0,1.0,1.0
LINC01496,0.0,0.0,1.0,1.0
LINC01492,0.0,0.0,1.0,1.0
LINC01490,0.0,0.0,1.0,1.0
LINC01489,0.0,0.0,1.0,1.0
LINC01487,0.0,0.0,1.0,1.0
TRAV34,0.0,0.0,1.0,1.0
LINC01484,0.0,0.0,1.0,1.0
TRAV33,0.0,0.0,1.0,1.0
LINC01482,0.0,0.0,1.0,1.0
TRAV3,0.0,0.0,1.0,1.0
NRAP,0.0,0.0,1.0,1.0
NR5A1,0.0,0.0,1.0,1.0
TRAV29DV5,0.0,0.0,1.0,1.0
NR2F2-AS1,0.0,0.0,1.0,1.0
LINC01515,0.0,0.0,1.0,1.0
LINC01514,0.0,0.0,1.0,1.0
LINC01511,0.0,0.0,1.0,1.0
LINC01510,0.0,0.0,1.0,1.0
LINC01509,0.0,0.0,1.0,1.0
LINC01508,0.0,0.0,1.0,1.0
LINC01505,0.0,0.0,1.0,1.0
NR2E3,0.0,0.0,1.0,1.0
TRAV38-2DV8,0.0,0.0,1.0,1.0
TRAV37,0.0,0.0,1.0,1.0
TRAV35,0.0,0.0,1.0,1.0
NR1H4,0.0,0.0,1.0,1.0
NR0B1,0.0,0.0,1.0,1.0
LINC01502,0.0,0.0,1.0,1.0
LINC01501,0.0,0.0,1.0,1.0
LINC01500,0.0,0.0,1.0,1.0
NPIPB8,0.0,0.0,1.0,1.0
TRAV14DV4,0.0,0.0,1.0,1.0
TRAV13-1,0.0,0.0,1.0,1.0
NPY5R,0.0,0.0,1.0,1.0
NPY2R,0.0,0.0,1.0,1.0
NPY1R,0.0,0.0,1.0,1.0
TRAV41,0.0,0.0,1.0,1.0
NPTXR,0.0,0.0,1.0,1.0
NPTX2,0.0,0.0,1.0,1.0
NPTX1,0.0,0.0,1.0,1.0
NPSR1,0.0,0.0,1.0,1.0
NPR3,0.0,0.0,1.0,1.0
TRAV40,0.0,0.0,1.0,1.0
TRAV39,0.0,0.0,1.0,1.0
LINC01519,0.0,0.0,1.0,1.0
LINC01518,0.0,0.0,1.0,1.0
TRAV20,0.0,0.0,1.0,1.0
LINC01537,0.0,0.0,1.0,1.0
TRAV19,0.0,0.0,1.0,1.0
LINC01532,0.0,0.0,1.0,1.0
LINC01531,0.0,0.0,1.0,1.0
LINC01529,0.0,0.0,1.0,1.0
LINC01525,0.0,0.0,1.0,1.0
LINC01524,0.0,0.0,1.0,1.0
LINC01523,0.0,0.0,1.0,1.0
NPR1,0.0,0.0,1.0,1.0
NPPC,0.0,0.0,1.0,1.0
NPPB,0.0,0.0,1.0,1.0
TRAV18,0.0,0.0,1.0,1.0
